Timestamp,Event Type,Assigned Spot
2025-08-19 11:04:14,ARRIVAL,1:7
2025-08-19 11:04:15,ARRIVAL,1:46
2025-08-19 11:04:16,EXIT,1:46
2025-08-19 11:04:17,EXIT,1:7
2025-08-19 11:04:18,ARRIVAL,1:28
2025-08-19 11:04:19,EXIT,1:28
2025-08-19 11:04:20,ARRIVAL,1:43
2025-08-19 11:04:21,EXIT,1:43
2025-08-19 11:04:22,ARRIVAL,1:42
2025-08-19 11:04:23,EXIT,1:42

--- Rapport Final ---
Durée de la simulation,10 minutes
Consommation d'énergie totale des LED,30.55 Wh
Nombre d'attributions échouées,0
